ID,Account,Budget Activity,Budget Activity Title,BSA,BSA Title,Line Item,Line Item Title,Cost Type,Cost Type Title,Category,Classified,FY 1999,FY 2000,FY 2000 App,FY 2001,FY 2001 App,FY 2001 PB,FY 2002,FY 2002 App,FY 2002 PB,FY 2003,FY 2003 App,FY 2003 PB,FY 2004,FY 2004 App,FY 2004 PB,FY 2005,FY 2005 App,FY 2005 PB,FY 2006,FY 2006 App,FY 2006 PB,FY 2007,FY 2007 App,FY 2007 PB,FY 2008,FY 2008 App,FY 2008 PB,FY 2009,FY 2009 App,FY 2009 PB,FY 2010,FY 2010 App,FY 2010 PB,FY 2010 OCO PB,FY 2010 OCO Sup,FY 2011,FY 2011 CR,FY 2011 CR OCO,FY 2011 PB,FY 2011 OCO PB,FY 2012,FY 2012 App,FY 2012 OCO App,FY 2012 PB,FY 2012 OCO PB,FY 2013,FY 2013 App,FY 2013 OCO App,FY 2013 PB,FY 2013 OCO PB,FY 2014,FY 2014 App,FY 2014 OCO App,FY 2014 PB,FY 2014 OCO PB,FY 2015 App,FY 2015 OCO App,FY 2015 PB,FY 2015 OCO PB,FY 2016 PB,FY 2016 OCO PB,FY 1999 Quant,FY 2000 Quant,FY 2000 Quant App,FY 2001 Quant,FY 2001 Quant App,FY 2001 Quant PB,FY 2002 Quant,FY 2002 Quant App,FY 2002 Quant PB,FY 2003 Quant,FY 2003 Quant App,FY 2003 Quant PB,FY 2004 Quant,FY 2004 Quant App,FY 2004 Quant PB,FY 2005 Quant,FY 2005 Quant App,Fy 2005 Quant PB,FY 2006 Quant,FY 2006 Quant App,FY 2006 Quant PB,FY 2007 Quant,FY 2007 Quant App,FY 2007 Quant PB,FY 2008 Quant,FY 2008 Quant App,FY 2008 Quant PB,FY 2009 Quant,FY 2009 Quant App,FY 2009 Quant PB,FY 2010 Quant,FY 2010 Quant App,FY 2010 Quant PB,FY 2010 Quant OCO PB,FY 2010 Quant OCO Sup,FY 2011 Quant,FY 2011 CR Quant,FY 2011 CR OCO Quant,FY 2011 Quant PB,FY 2011 Quant OCO PB,FY 2012 Quant,FY 2012 Quant App,FY 2012 Quant OCO App,FY 2012 Quant PB,FY 2012 Quant OCO PB,FY 2013 Quant,FY 2013 Quant App,FY 2013 Quant OCO App,FY 2013 Quant PB,FY 2013 Quant OCO PB,FY 2014 Quant,FY 2014 Quant App,FY 2014 Quant OCO App,FY 2014 Quant PB,FY 2014 Quant OCO PB,FY 2015 Quant App,FY 2015 Quant OCO App,FY 2015 Quant PB,FY 2015 Quant OCO PB,FY 2016 Quant PB,FY 2016 Quant OCO PB
4886,2035,2,Communications and electronics equipment,95,ELECT EQUIP - AUDIO VISUAL SYS (A/V),9998BL5300,Items Less Than $5M (Surveying Equipment),A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,627,626,631,975,975,1002,1960,2032,2047,2250,2252,2298,2743,2859,2895,1614,1664,1671,7037,7070,3358,12576,12576,12613,5156,5156,5172,0,0,6430,5574,0,6467,0,4395,4395,0,7480,0,6368,5309,0,5309,0,1615,1615,0,1615,0,5437,0,5437,0,4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,134,65,0,168,0,141,89,0,89,0,0,0,0,16,0,0,0,51,0,0,0
4887,2035,2,Communications and electronics equipment,96,ELECT EQUIP - MODS TACTICAL SYS/EQ,9696B10300,Weaponization Of Unmanned Aerial System (UAS),A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,1654,15161,15104,15104,15207,15079,15079,15124,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
4888,2035,2,Communications and electronics equipment,98,ELECT EQUIP - SUPPORT,2700BF4500,Items Under $5m (SSE),A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16898,17423,17493,11466,14332,14430,8093,8093,6517,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
4889,2035,2,Communications and electronics equipment,98,ELECT EQUIP - SUPPORT,2716BF5400,Production Base Support (C-E),A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,398,2839,2838,370,370,374,416,416,419,406,406,417,408,423,426,425,425,434,432,432,438,495,495,497,505,505,508,512,512,514,516,516,518,0,0,539,467,0,542,0,627,571,0,571,0,585,586,0,586,0,554,554,0,554,0,426,0,426,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,2035,2,Communications and electronics equipment,99,Classified Programs,9999999999,Classified Programs,9,,Classified,Y,0,0,0,0,0,0,0,0,0,36900,0,0,36300,36300,0,10300,9300,9400,10700,9900,9900,17800,13300,12800,9610,8600,8600,3737,5622,2600,,3274,3282,760,0,,,,3335,775,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
4891,2035,3,Other support equipment,10,CHEMICAL DEFENSIVE EQUIPMENT,2205W01103,Protective Systems,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457,3475,1085,46535,46534,46541,44460,0,8165,9652,7507,8179,5690,11472,11472,11472,11472,11472,,0,0,0,0,0,,,0,0,0,0,,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,882,882,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0
4892,2035,3,OTHER SUPPORT EQUIPMENT,10,CHEMICAL DEFENSIVE EQUIPMENT,2211M01280,RADIAC SET AN/PDR 77(),A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,2035,3,OTHER SUPPORT EQUIPMENT,10,CHEMICAL DEFENSIVE EQUIPMENT,3152M92300,RECONNAISSANCE SYSTEM NUCLEAR - BIOLOGICAL CH,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,2035,3,OTHER SUPPORT EQUIPMENT,10,CHEMICAL DEFENSIVE EQUIPMENT,3230M99500,"MASK, ACFT",A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,2035,3,Other support equipment,10,CHEMICAL DEFENSIVE EQUIPMENT,4516M01001,CBRN Defense,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224691,93918,38312,247410,115565,46294,66172,58254,58426,146811,146802,147145,38811,0,179338,155459,0,180351,0,11900,11900,1200,11900,1200,41422,9259,0,9259,0,22151,22151,0,22151,0,17468,0,17468,0,26302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20295,0,0,0,0,17231,15941,0,0,0,410,219,0,219,0,0,0,0,24530,0,0,0,14506,0,0,0
4896,2035,3,OTHER SUPPORT EQUIPMENT,10,CHEMICAL DEFENSIVE EQUIPMENT,4776G22800,"RECONNAISSANCE SYSTEM,FOX NBC (NBCRS) XM93",A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,2035,3,Other support equipment,10,CHEMICAL DEFENSIVE EQUIPMENT,6230MX0600,Smoke & Obscurant Family: SOF (NON AAO ITEM),A,WEAPON SYSTEM COST,Support and Other,,0,17933,0,19821,19821,0,23384,23384,23547,25251,25251,25953,29990,36990,35252,3845,3848,3863,11449,2892,2904,4048,4063,4079,8214,9018,7700,16764,16764,16814,7113,7112,7135,0,0,826,716,0,831,0,362,362,0,362,0,,0,0,0,0,,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,60,60,0,0,0,,0,0,0,0,,,,0,0,,,,,,
4898,2035,3,Other support equipment,15,BRIDGING EQUIPMENT,2831MX0100,Tactical Bridging,A,WEAPON SYSTEM COST,Support and Other,,0,16624,15326,19347,24047,19224,25402,25573,25752,68994,56045,57604,39728,42223,42539,33979,34005,34137,25789,25853,26611,143328,69328,69608,100911,50102,50443,265653,265653,93930,53743,53739,58509,0,0,62464,54147,0,62817,0,62293,92428,15000,92428,15000,2957,35499,0,35499,0,8188,14188,0,14188,0,0,0,0,0,9822,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,27,0,0,0,0,7,0,7,0,0,2,0,2,0,0,0,0,0,0,0
4899,2035,3,Other support equipment,15,BRIDGING EQUIPMENT,3542MA8890,"Tactical Bridge, Float-Ribbon",A,WEAPON SYSTEM COST,Support and Other,,9558,25944,25345,37560,32968,15669,50117,47846,48181,70576,52575,51237,59390,62426,59393,28540,27005,17360,7697,5834,5913,163268,150671,80093,109380,74280,74785,141896,148642,147270,145919,148113,148540,13525,0,107262,95478,4248,109057,3220,67854,72354,26900,76054,26900,20815,32893,0,32893,0,23101,23101,0,23101,0,5442,0,5442,0,21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,107,134,45,0,0,14,68,0,68,0,0,36,0,34,0,0,0,6,0,0,0
4900,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,1122G39100,"DISPENSER, MINE M139",A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,2383,2383,2400,0,0,1822,0,5192,5231,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,1463G39104,TOWED VOLCANO DELIVERY SYSTEM,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,1773,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,1464G39103,VOLCANO LIGHT,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,2035,3,Other support equipment,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,2876R68200,Handheld Standoff Minefield Detection Sys-Hst,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,2699,2745,1766,18557,6879,6906,26588,21468,7084,56583,52617,52829,48831,48831,45218,45871,45871,46007,42134,42130,42264,0,0,71625,37816,0,43871,0,39263,39263,0,39263,0,,0,0,0,0,,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,1908,1908,0,0,0,,0,0,0,0,,,,0,0,,,,,,
4904,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,2880R80500,"KIT, STANDARD TELEOPERATING",A,WEAPON SYSTEM COST,Support and Other,,0,1,3956,0,6627,688,0,0,0,0,0,0,1,2297,2314,463,3011,3023,0,0,0,0,0,0,0,0,334068,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15,0,4,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,2035,3,Other support equipment,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,2881R68400,Grnd Standoff Mine Detectn Sysm (GSTAMIDS),A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,8180,13180,13272,9334,20359,17425,19600,0,0,79264,1993,2001,203504,2922,2962,2472921,223546,197675,148947,62590,63016,197885,197885,46783,318968,50064,56123,0,173000,220620,282154,251983,226002,191000,14078,20678,0,20678,0,0,0,0,0,0,0,0,0,50465,0,37649,0,37649,0,58682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0
4906,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,4863G01000,WIDE AREA MUNITIONS (REMOTE CONTROL UNIT),A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,545,3294,3317,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,274,274,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,4865M80400,Robotic Combat Support System (RCSS),A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,21796,13186,8247,1592,1034,1038,1530,1595,1617,0,0,0,0,0,0,,0,0,0,,0,,,0,0,0,,,22297,22297,0,30297,0,25068,29106,0,29106,0,6490,6490,0,6490,0,4701,0,4701,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,0,0,,,121,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4908,2035,3,Other support equipment,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,5900MA9200,Explosive Ordnance Disposal Eqpmt (EOD EQPMT),A,WEAPON SYSTEM COST,Support and Other,,0,5377,8899,5612,5159,5206,2119,4030,4058,10668,10668,10965,8998,9328,9398,39311,12621,12670,34770,25465,29786,50601,37119,37269,46288,36038,33283,64748,64748,58437,166089,67154,60133,10800,0,53789,46627,0,54093,0,19068,20831,3205,20831,3205,13535,29024,3565,29024,3565,20467,20921,0,20921,0,15856,0,15856,0,17424,0,0,0,0,0,0,0,0,0,11207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,605,607,0,0,0,349,522,0,522,0,0,0,0,6774,0,0,0,133,0,0,0
4909,2035,3,Other support equipment,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,5943MA7700,"< $5m, Countermine Equipment",A,WEAPON SYSTEM COST,Support and Other,,0,0,0,1880,1975,993,154,154,156,668,668,686,598,619,624,676,5160,680,1672,572,580,544,544,546,3538,3538,3562,3183,3183,3192,4008,3468,3479,0,0,3635,3151,0,3655,0,7352,7352,0,7352,0,3693,3698,0,3698,0,2725,2271,0,2271,0,2938,0,4938,0,5459,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,70,0,0,0,92,0,0,0
4910,2035,3,OTHER SUPPORT EQUIPMENT,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,6000X01100,BN COUNTERMINE SIP,A,WEAPON SYSTEM COST,Support and Other,,1520,7454,8862,6689,7374,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,2035,3,Other support equipment,20,ENGINEER (NON-CONSTRUCTION) EQUIPMENT,7024S11500,Aerial Detection,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11629,11708,12735,12735,12773,199,199,11200,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,
4912,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,0100MF9000,Heaters and ECU'S,A,WEAPON SYSTEM COST,Support and Other,,6057,5829,5955,6290,6290,6348,7163,5047,5082,15126,14423,14824,20717,21194,13544,16273,17486,17554,5321,3374,3420,22906,10532,10575,30078,19726,18463,10458,12958,12996,14092,11887,11924,0,0,29202,29253,11488,29318,8708,10109,10109,0,10109,0,12194,12210,0,12210,0,6269,6269,0,7269,0,9235,0,9235,0,18876,0,138,0,120,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,845,866,0,0,0,331,1332,0,1332,0,0,0,0,464,0,0,0,628,0,0,0
4913,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8380M82700,"Laundries, Showers And Latrines",A,WEAPON SYSTEM COST,Support and Other,,7121,9202,9802,16428,16428,12580,26049,26049,23232,37270,31523,32399,4749,5935,5979,2010,2012,2020,1891,1971,1998,24600,12300,0,11794,7002,0,9181,9181,7002,21561,21561,21561,21561,0,,0,0,0,0,0,,,0,0,0,0,0,,,200,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0
4914,2035,3,OTHER SUPPORT EQUIPMENT,25,COMBAT SERVICE SUPPORT EQUIPMENT,8476M72100,"FLOODLIGHT SET, ELEC, TRL MTD, 3 LIGHTS",A,WEAPON SYSTEM COST,Support and Other,,1893,0,2360,0,0,0,0,0,0,483,483,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8796MA6800,Soldier Enhancement,A,WEAPON SYSTEM COST,Support and Other,,4711,3571,3571,3947,3947,3984,3127,3127,3148,4921,2421,2488,4135,20135,4286,7241,9737,7275,4553,4745,4810,35598,13245,9298,124354,20662,13540,9169,16121,9898,4558,4058,4071,0,0,5385,4668,0,5416,0,1421,9591,0,9591,0,6513,6522,0,6522,0,0,0,0,1468,0,1677,0,1677,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4916,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8798MA8061,Lightweight Maintenance Enclosure (LME),A,WEAPON SYSTEM COST,Support and Other,,0,3690,3690,5548,5548,1999,6590,6590,3636,8494,8494,7730,6600,9208,7577,7501,7501,30,2762,2762,0,3884,3884,0,3973,3973,0,8307,0,0,1955,3550,1955,1955,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,0,316,171,460,187,160,276,276,276,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,
4917,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8820M80500,Land Warrior,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,1538,1538,94827,10613,8862,8896,32595,35277,35700,18572,19149,19226,0,0,0,51460,700,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
4918,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8822G01101,Personnel Recovery Support System (PRSS),A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959,6959,6981,0,0,7769,6735,0,7813,0,8509,8509,0,8509,0,11207,11222,0,11222,0,23632,26526,0,26526,0,10728,0,16728,0,7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,9194,0,0,0,0,0,27794,0,31530,0,0,0,12273,0,0,0
4919,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8825R80501,Ground Soldier System,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,1803,1809,0,0,1685,95270,0,110524,0,63500,63500,0,184072,0,93194,103317,0,103317,0,54428,61859,0,81680,0,71761,0,84761,0,49798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,2558,1917,0,0,0,5226,5226,0,5226,0,3483,3483,0,5547,0,0,0,3581,0,0,0
4920,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8840M80600,Mounted Soldier System,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,8287,1600,0,0,0,0,0,0,0,0,0,1082,1082,1085,0,0,38653,33507,0,38872,0,5000,5000,0,43419,0,,0,0,0,0,,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,1295,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,
4921,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,8860M80200,Force Provider,A,WEAPON SYSTEM COST,Support and Other,,23841,31242,31189,22059,22059,22263,0,0,0,125700,0,0,588,344687,0,0,0,0,908,0,0,19800,0,0,23394,0,0,0,0,0,436730,245382,245382,245382,171349,93782,380929,345123,303138,261599,68000,68000,68000,68000,68000,39700,39700,39700,39700,39700,51654,51654,51654,51654,51654,51500,51500,51500,51500,53800,53800,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,1,3,3,3,3,3,3,3,3,3,0,0,0,0,12,12
4922,2035,3,OTHER SUPPORT EQUIPMENT,25,COMBAT SERVICE SUPPORT EQUIPMENT,8880M22300,AUTHORIZED STOCKAGE LIST MOBILITY SYSTEM (ASL,A,WEAPON SYSTEM COST,Support and Other,,0,0,0,0,0,0,0,0,0,2760,2760,2838,1289,4418,4451,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,2035,3,Other support equipment,25,COMBAT SERVICE SUPPORT EQUIPMENT,9120M65800,Field Feeding Equipment,A,WEAPON SYSTEM COST,Support and Other,,12397,8617,8617,11866,11866,11976,7650,8087,7043,22745,22745,21177,15339,15902,16021,20191,19986,20063,20539,22145,26553,44083,38526,36874,66880,55766,26123,79231,70847,70847,64496,64492,61883,4011,0,53595,59988,39450,53729,29903,26860,26860,0,26860,0,20281,27417,0,27417,0,28799,28799,6264,34360,6264,15179,0,15179,0,13118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,244,241,0,0,0,157,228,0,228,0,0,0,0,235,18,0,0,141,0,0,0
